time,wrist_ir,wrist_red,finger_ir,finger_red,sbp,dbp
272.40000000000003,88520.50000000004,93573.24999999991,98693.75000000004,85738.25000000001,,
272.5,88467.15789473678,93485.10526315785,98750.42105263153,85736.94736842107,,
272.6,88476.99999999997,93542.14285714283,98777.42857142855,85751.57142857148,,
272.7,88440.5,93516.5,98731.5,85746.5,,
272.8,88461.60000000002,93541.40000000002,98710.99999999994,85737.59999999996,,
272.90000000000003,88461.27272727274,93551.54545454544,98722.09090909088,85772.45454545453,,
273.0,88423.25,93488.0,98692.75,85758.5,,
273.1,88454.84615384616,93526.3076923077,98715.46153846159,85758.23076923087,,
273.2,88456.60000000003,93524.80000000003,98705.20000000003,85742.40000000004,,
273.3,88372.75,93439.0,98682.0,85754.75,,
273.40000000000003,88373.07999999997,93405.83999999995,98650.15999999996,85728.63999999994,,
273.5,88294.1052631579,93328.15789473684,98664.73684210528,85731.52631578951,,
273.6,88309.52631578941,93342.1578947368,98702.89473684214,85777.10526315785,,
273.7,88236.20000000004,93273.6,98686.79999999987,85763.59999999995,,
273.8,88225.31578947368,93260.57894736841,98654.68421052633,85721.78947368423,,
273.90000000000003,88220.33333333333,93245.88888888889,98703.77777777777,85781.66666666667,,
274.0,88157.99999999999,93162.20000000001,98680.20000000003,85771.6,,
274.1,88105.55000000003,93123.4,98648.09999999999,85724.30000000005,,
274.2,88177.15384615384,93155.2692307692,98684.07692307691,85754.42307692308,,
274.3,88168.90909090906,93154.90909090909,98713.3636363636,85797.3636363636,,
274.40000000000003,88125.05263157896,93145.68421052636,98660.52631578948,85733.31578947368,,
274.5,88152.72727272725,93165.63636363635,98652.81818181819,85755.36363636363,,
274.6,88145.34999999998,93181.99999999996,98666.15000000008,85744.00000000004,,
274.7,88182.56000000001,93248.08000000002,98675.72,85753.36000000002,,
274.8,88201.1,93232.80000000002,98678.1,85748.09999999999,,
274.90000000000003,88170.80000000003,93227.79999999993,98679.70000000013,85750.10000000012,,
275.0,88179.73076923077,93205.76923076922,98632.96153846159,85717.9230769231,,
275.1,88192.40000000001,93225.59999999998,98636.49999999999,85731.19999999997,,
275.2,88165.6,93191.80000000003,98679.65000000001,85776.80000000003,,
275.3,88090.45,93082.09999999999,98669.09999999996,85746.14999999998,,
275.40000000000003,88130.3,93166.5,98664.19999999997,85725.69999999998,,
275.5,88208.0,93253.70370370371,98720.77777777778,85803.92592592591,,
275.6,88259.3157894737,93317.68421052632,98664.05263157895,85758.26315789475,,
275.7,88276.2,93347.2,98588.00000000001,85714.3,,
275.8,88318.36000000004,93416.92,98638.28000000001,85726.28000000001,,
275.90000000000003,88432.26315789472,93494.52631578951,98670.26315789472,85773.36842105263,,
276.0,88437.94736842104,93529.68421052636,98572.78947368413,85684.1052631578,,
276.1,88433.20000000001,93553.79999999993,98630.34999999992,85713.05000000003,,
276.2,88416.14285714286,93539.66666666667,98705.23809523808,85802.2857142857,,
276.3,88403.03999999998,93544.48,98660.44000000002,85757.36,,
276.40000000000003,88334.34999999998,93426.70000000003,98579.85000000003,85690.25000000004,,
276.5,88352.9090909091,93446.09090909091,98634.0909090909,85733.18181818182,,
276.6,88362.14285714286,93457.14285714286,98688.71428571426,85790.07142857142,,
276.7,88274.04999999997,93380.34999999999,98606.29999999999,85739.25000000001,,
276.8,88353.0,93447.0,98666.0,85748.0,,
276.90000000000003,88357.00000000003,93461.99999999997,98667.99999999996,85764.99999999994,,
277.0,88374.0,93460.0,98662.0,85762.0,,
277.1,88350.11111111112,93427.0,98671.44444444444,85801.00000000001,,
277.2,88355.40000000001,93437.89999999998,98629.59999999996,85747.49999999997,,
277.3,88367.0,93467.0,98618.0,85714.0,,
277.40000000000003,88381.99999999996,93516.99999999994,98645.00000000006,85758.0,,
277.5,88398.95,93504.09999999999,98686.34999999999,85798.00000000004,,
277.6,88421.0,93560.0,98618.0,85758.0,,
277.7,88409.84999999999,93534.79999999999,98657.7,85754.00000000003,,
277.8,88415.0,93534.0,98691.0,85801.0,,
277.90000000000003,88380.23076923077,93495.92307692309,98579.92307692302,85748.76923076922,,
278.0,88335.29999999997,93435.44999999997,98573.39999999992,85740.39999999997,,
278.1,88289.0,93391.0,98642.0,85767.0,,
278.2,88298.0,93409.0,98671.0,85805.0,,
278.3,88288.25,93398.44999999997,98537.84999999993,85696.24999999994,,
278.40000000000003,88272.13333333346,93352.6666666666,98665.93333333322,85791.26666666658,,
278.5,88270.0,93390.0,98635.0,85759.0,,
278.6,88274.29999999999,93377.54999999999,98622.35000000003,85777.75000000007,,
278.7,88310.44,93395.59999999999,98662.51999999999,85799.76,,
278.8,88352.0,93445.0,98649.0,85773.0,,
278.90000000000003,88390.05,93483.05000000002,98645.70000000008,85770.30000000009,,
279.0,88344.99999999999,93441.73684210525,98613.84210526307,85773.0,,
279.1,88356.6190476191,93430.95238095237,98686.23809523793,85781.42857142854,,
279.2,88364.71428571422,93396.28571428586,98673.57142857148,85777.78571428574,,
279.3,88419.09999999999,93497.8,98669.59999999998,85759.19999999998,,
279.40000000000003,88425.78947368421,93536.26315789475,98660.68421052632,85747.26315789466,,
279.5,88430.5,93505.57142857143,98634.50000000001,85758.32142857143,,
279.6,88462.57894736843,93528.47368421045,98635.47368421042,85742.94736842095,,
279.7,88389.21052631583,93481.84210526319,98711.0,85783.36842105271,,
279.8,88443.29999999999,93542.90000000001,98772.59999999998,85840.29999999999,,
279.90000000000003,88361.21052631574,93439.2631578947,98625.842105263,85724.84210526309,,
280.0,88373.14285714283,93436.71428571426,98695.14285714281,85795.21428571423,,
280.1,88321.2999999999,93450.70000000006,98702.70000000006,85777.29999999993,,
280.2,88327.1052631579,93384.42105263159,98675.3684210526,85771.99999999999,,
280.3,88369.38461538462,93445.26923076923,98689.15384615384,85777.8076923077,,
280.40000000000003,88399.8181818182,93465.27272727274,98701.4545454545,85790.99999999991,,
280.5,88400.65000000001,93460.65,98687.55000000003,85783.24999999999,,
280.6,88379.1,93429.95,98680.90000000002,85779.40000000001,,
280.7,88402.63636363635,93475.63636363635,98703.45454545452,85817.63636363637,,
280.8,88389.19999999998,93424.79999999999,98725.00000000003,85836.80000000003,,
280.90000000000003,88362.34999999998,93412.34999999998,98689.80000000006,85803.59999999999,,
281.0,88338.0,93382.99999999999,98707.2,85818.00000000003,,
281.1,88311.74074074074,93376.03703703704,98761.33333333334,85871.14814814815,,
281.2,88335.15,93417.3,98730.25000000001,85859.25,,
281.3,88284.79999999997,93337.39999999997,98653.79999999994,85790.7999999999,,
281.40000000000003,88264.94736842102,93276.3684210526,98688.47368421055,85829.42105263153,,
281.5,88287.68421052635,93291.84210526317,98701.6315789474,85853.21052631582,,
281.6,88341.71428571435,93368.14285714293,98631.85714285706,85774.85714285706,,
281.7,88345.84210526315,93328.84210526317,98657.6842105263,85808.0,,
281.8,88314.57894736843,93305.42105263159,98727.8421052632,85848.05263157895,,
281.90000000000003,88312.72000000003,93274.40000000001,98645.43999999999,85807.76000000001,,
282.0,88280.78947368421,93279.99999999999,98630.10526315791,85791.8421052631,,
282.1,88336.59999999999,93336.59999999999,98633.79999999996,85818.60000000008,,
282.2,88363.68421052632,93380.10526315792,98622.42105263153,85784.2631578947,,
282.3,88351.57142857143,93375.76190476191,98634.52380952382,85801.71428571429,,
282.40000000000003,88373.14285714283,93414.14285714284,98684.57142857158,85835.28571428596,,
282.5,88375.0,93394.25,98626.75,85798.75,,
282.6,88290.57894736841,93297.84210526316,98626.36842105263,85779.21052631579,,
282.7,88312.0,93345.2857142857,98647.14285714284,85814.71428571425,,
282.8,88333.25,93417.25,98625.0,85797.25,,
282.90000000000003,88338.31578947367,93402.78947368426,98580.99999999985,85758.42105263154,,
283.0,88336.7,93384.69999999998,98617.59999999998,85776.5,,
283.1,88350.75,93364.75,98665.00000000004,85822.75000000006,,
283.2,88357.0,93362.0,98558.40000000005,85756.19999999997,,
283.3,88389.70000000001,93418.30000000005,98597.49999999996,85758.29999999996,,
283.40000000000003,88428.50000000012,93451.00000000009,98666.49999999997,85804.7499999999,,
283.5,88407.72,93365.64000000001,98632.88,85811.31999999999,,
283.6,88391.20000000003,93378.50000000006,98605.39999999992,85774.59999999996,,
283.7,88427.18181818181,93414.81818181819,98662.09090909093,85814.9090909091,,
283.8,88426.42105263159,93460.1052631579,98683.05263157896,85841.10526315791,,
283.90000000000003,88421.20000000001,93469.4,98613.90000000004,85793.80000000003,,
284.0,88432.0,93465.0,98659.5,85813.5,,
284.1,88409.40000000001,93455.40000000001,98657.29999999997,85818.89999999995,,
284.2,88391.0,93437.84210526315,98642.84210526312,85806.36842105257,,
284.3,88395.50000000003,93420.49999999996,98638.00000000003,85791.50000000003,,
284.40000000000003,88374.33333333331,93400.33333333334,98659.66666666657,85828.66666666656,,
284.5,88270.99999999997,93310.31578947367,98657.63157894739,85837.10526315792,,
284.6,88278.8,93304.7,98608.05,85791.70000000001,,
284.7,88275.79999999999,93320.34999999998,98586.35000000002,85793.19999999998,,
284.8,88258.0,93282.0,98684.14285714277,85840.42857142854,,
284.90000000000003,88246.89473684212,93230.26315789473,98621.68421052626,85822.42105263156,,
285.0,88235.35,93236.79999999999,98608.14999999997,85784.59999999996,,
285.1,88235.64000000001,93228.68,98630.64000000001,85812.92,,
285.2,88275.23809523809,93222.66666666667,98659.42857142865,85837.85714285717,,
285.3,88305.0,93245.05263157895,98629.52631578947,85788.7894736842,,
285.40000000000003,88221.79999999996,93186.2,98599.99999999987,85778.39999999994,,
285.5,88245.31818181819,93235.45454545454,98666.04545454547,85841.68181818188,,
285.6,88296.0,93356.0,98606.33333333334,85817.66666666666,,
285.7,88336.20000000001,93368.00000000003,98598.99999999997,85794.79999999996,,
