time,wrist_ir,wrist_red,finger_ir,finger_red,sbp,dbp
0.0,79574.0,86099.0,103756.0,80580.0,103.0,78.0
0.1,79584.0,86080.0,103829.0,80558.0,,
0.2,79379.3275862069,85825.6551724138,104065.53448275862,80645.53448275862,,
0.30000000000000004,79467.0,85959.0,104193.0,80682.0,,
0.4,79520.77272727272,86055.68181818182,104142.09090909091,80695.36363636363,,
0.5,79556.5,86064.45,103893.25,80608.5,,
0.6000000000000001,79656.0,86136.0,103735.0,80510.0,,
0.7000000000000001,79392.44,85762.08,103903.44,80620.92,,
0.8,80544.77272727272,87110.95454545454,104115.0,80730.72727272728,,
0.9,79578.0,86201.0,104238.0,80728.0,,
1.0,79301.0,85760.0,104516.25,80765.55,,
1.1,79646.33333333333,86240.57142857143,104687.38095238095,80885.42857142857,,
1.2000000000000002,79841.0,86504.0,104760.0,80880.0,,
1.3,80030.9,86760.7,104768.2,80904.45,,
1.4000000000000001,80745.71428571429,87794.80952380953,104556.66666666667,80839.14285714286,,
1.5,82484.57142857143,89621.71428571429,104292.71428571429,80816.0,,
1.6,82700.45,90283.25,103986.35,80722.05,,
1.7000000000000002,83421.15789473684,91362.84210526316,104055.52631578948,80698.52631578948,,
1.8,85368.2,93813.0,104213.7,80794.4,,
1.9000000000000001,86631.5,95465.15000000001,104388.65,80876.4,,
2.0,87105.0,95607.06666666667,104375.26666666666,80808.66666666667,,
2.1,86324.59999999999,94598.7,104486.5,80856.8,,
2.2,86500.45,94867.2,104607.45,80953.2,,
2.3000000000000003,85482.84,93736.40000000001,104600.52,80877.88,,
2.4000000000000004,85038.15789473684,93017.57894736841,104719.15789473684,80921.78947368421,,
2.5,83799.68421052632,91415.0,104515.47368421052,80873.63157894737,,
2.6,82699.59999999999,90168.5,104404.7,80890.3,,
2.7,82510.1052631579,90058.05263157895,104292.15789473684,80832.68421052632,,
2.8000000000000003,82954.84615384616,90620.15384615384,104429.46153846155,80895.61538461539,,
2.9000000000000004,83335.2,91176.90000000001,104514.2,80901.2,,
3.0,83592.05,91337.05,104570.25,80901.5,,
3.1,83673.66666666667,91474.0,104696.0,81002.66666666667,,
3.2,83647.57894736843,91399.15789473684,104788.31578947368,81011.8947368421,,
3.3000000000000003,83544.25,91301.05,104792.2,80962.6,,
3.4000000000000004,83491.78947368421,91187.36842105263,104901.15789473684,81007.52631578947,,
3.5,83392.68421052632,91074.21052631579,104762.47368421052,80972.68421052632,,
3.6,83289.78571428571,90971.71428571429,104559.14285714286,80901.71428571429,,
3.7,83317.6,90966.0,104494.6,80882.6,,
3.8000000000000003,83317.04761904762,91020.95238095238,104594.19047619047,80937.14285714286,,
3.9000000000000004,83356.07692307692,91036.92307692308,104640.11538461539,80972.80769230769,,
4.0,83398.0,91087.8,104666.8,80936.6,,
4.1000000000000005,83347.26315789473,91053.21052631579,104723.8947368421,80969.15789473684,,
4.2,83439.45454545454,91121.0,104804.0,81000.04545454546,,
4.3,83394.6,91102.8,104877.0,81046.0,,
4.4,83341.28571428571,91031.42857142857,104807.71428571428,80942.57142857142,,
4.5,83374.5,91044.0,104519.5,80905.25,,
4.6000000000000005,83359.2,91064.4,104485.6,80913.4,,
4.7,83394.61538461539,91122.07692307692,104460.07692307692,80888.0,,
4.800000000000001,83317.75,91001.0,104535.0,80899.5,,
4.9,83205.8,90829.2,104638.6,80955.2,,
5.0,83123.36842105263,90745.63157894737,104733.68421052632,81020.63157894737,,
5.1000000000000005,83047.75,90621.75,104676.5,80951.0,,
5.2,83035.0,90619.42857142857,104789.14285714286,80986.28571428571,,
5.300000000000001,82848.78947368421,90388.63157894737,103480.36842105263,80548.47368421052,,
5.4,82861.1,90430.90000000001,102936.09999999999,80360.5,,
5.5,82924.30769230769,90502.0,102841.53846153847,80331.76923076923,,
5.6000000000000005,82787.0,90237.75,103079.0,80400.75,,
5.7,82371.0,89678.8,103041.5,80336.1,,
5.800000000000001,82250.0,89605.2,102846.1,80219.09999999999,,
5.9,82481.75,89816.75,102983.5,80326.5,,
6.0,81815.14285714286,89000.85714285714,103214.28571428571,80388.57142857143,,
6.1000000000000005,82100.47368421053,89459.68421052632,103478.52631578948,80505.0,,
6.2,82371.0,89784.0,103830.0,80667.66666666667,,
6.300000000000001,82361.32,89795.16,104106.72,80770.16,,
6.4,82407.26315789473,89822.05263157895,104184.36842105263,80778.1052631579,,
6.5,82347.75,89731.2,103891.25,80696.95,,
6.6000000000000005,82347.0,89710.66666666667,103749.0,80667.33333333333,,
6.7,82358.8,89780.85,103711.95,80659.1,,
6.800000000000001,82338.0,89734.0,103706.0,80660.0,,
6.9,82350.27272727272,89728.45454545454,103765.0,80692.63636363637,,
7.0,82272.4,89643.5,103834.45,80729.35,,
7.1000000000000005,82258.5,89613.5,103830.5,80697.5,,
7.2,82325.0,89714.4,103891.2,80733.2,,
7.300000000000001,82294.25,89684.55,103976.75,80796.5,,
7.4,82376.1,89757.5,104018.6,80804.9,,
7.5,82326.0,89698.6,103709.4,80673.2,,
7.6000000000000005,82315.0,89698.0,103626.41666666666,80684.08333333333,,
7.7,82538.26315789473,90079.8947368421,103554.63157894737,80659.15789473684,,
7.800000000000001,83021.6,90543.40000000001,103539.0,80635.8,,
7.9,82803.5,90253.57692307692,103633.26923076923,80677.30769230769,,
8.0,82425.59999999999,89758.0,103697.40000000001,80730.4,,
8.1,82219.90000000001,89507.0,103731.4,80690.05,,
8.200000000000001,82088.15,89357.65,103840.6,80749.85,,
8.3,81996.2,89237.4,103983.40000000001,80814.0,,
8.4,81915.14285714286,89162.35714285713,103965.78571428571,80760.42857142857,,
8.5,81802.0,88969.0,103734.47368421053,80688.84210526316,,
8.6,81813.0,89018.0,103626.21052631579,80693.84210526316,,
8.700000000000001,81792.12,88993.2,103520.92,80663.52,,
8.8,81772.0,89004.0,103523.15789473684,80647.63157894737,,
8.9,81888.42857142857,89099.28571428571,103631.47619047618,80722.0,,
9.0,81844.1,89085.75,103689.75,80741.1,,
9.1,81864.0,89091.0,103711.73684210527,80707.73684210527,,
9.200000000000001,81914.57142857143,89134.14285714286,103810.85714285714,80754.71428571429,,
9.3,81858.0,89103.0,103892.5,80788.0,,
9.4,81824.5,89042.5,103928.5,80795.5,,
9.5,81831.61538461539,89046.38461538461,103553.0,80627.76923076923,,
9.600000000000001,81827.95,89041.8,103501.55,80661.9,,
9.700000000000001,81897.5,89102.5,103556.0,80706.5,,
9.8,81854.0,89071.0,103566.0,80699.0,,
9.9,81891.2,89126.3,103612.0,80682.2,,
10.0,81911.07692307692,89163.0,103722.53846153847,80760.61538461539,,
10.100000000000001,81869.0,89091.0,103784.5,80789.5,,
10.200000000000001,81941.2,89181.6,103808.5,80748.0,,
10.3,81857.48,89056.68000000001,103904.8,80806.44,,
10.4,81870.1052631579,89074.42105263157,103984.26315789473,80837.0,,
10.5,81835.73684210527,89042.57894736843,103598.05263157895,80687.0,,
10.600000000000001,81857.59999999999,89062.8,103487.0,80657.59999999999,,
10.700000000000001,81871.25,89056.0,103511.3,80722.55,,
10.8,81845.6,89053.8,103464.6,80649.4,,
10.9,81917.2,89104.0,103556.6,80686.8,,
11.0,81866.7,89078.6,103652.0,80755.1,,
11.100000000000001,81930.08,89145.92,103673.56,80753.52,,
11.200000000000001,81925.0,89130.8,103699.8,80740.8,,
11.3,81875.40909090909,89066.63636363637,103802.81818181818,80813.68181818182,,
11.4,81873.2,89062.2,103858.4,80800.8,,
11.5,81822.47368421052,89014.0,103649.94736842105,80687.26315789473,,
11.600000000000001,81908.64285714286,89071.07142857143,103477.92857142857,80669.5,,
11.700000000000001,81887.85714285714,89118.23809523809,103416.42857142857,80677.09523809524,,
11.8,81861.15789473684,89053.31578947368,103436.52631578948,80665.47368421053,,
