time,wrist_ir,wrist_red,finger_ir,finger_red,sbp,dbp
0.0,70536.0,70182.0,93415.0,74440.0,120.0,84.0
0.1,70577.36363636363,70189.90909090909,93444.18181818182,74477.81818181818,,
0.2,70505.81818181818,70162.18181818182,93442.63636363637,74469.54545454546,,
0.30000000000000004,70563.65,70209.25,93486.15,74495.25,,
0.4,70567.2,70208.6,93380.4,74459.2,,
0.5,70535.23076923077,70200.46153846153,93454.92307692308,74467.23076923077,,
0.6000000000000001,70553.2,70194.1,93383.15,74431.3,,
0.7000000000000001,70548.7,70186.7,93322.3,74425.3,,
0.8,70493.8,70125.6,93274.6,74425.0,,
0.9,70507.68181818182,70172.22727272728,93355.86363636363,74447.95454545454,,
1.0,70524.57142857143,70147.0,93328.71428571429,74407.85714285714,,
1.1,70494.52631578948,70153.73684210527,93352.47368421052,74432.21052631579,,
1.2000000000000002,70526.28571428571,70169.71428571429,93378.85714285714,74433.42857142857,,
1.3,70551.92307692308,70218.46153846153,93387.92307692308,74454.61538461539,,
1.4000000000000001,70579.8947368421,70227.57894736843,93282.31578947368,74394.84210526316,,
1.5,70590.57142857143,70247.71428571429,93276.28571428571,74405.42857142857,,
1.6,70606.72727272728,70264.0,93309.0,74422.90909090909,,
1.7000000000000002,70594.1,70242.4,93294.7,74421.0,,
1.8,70625.53333333334,70290.33333333333,93320.73333333334,74424.46666666666,,
1.9000000000000001,70644.90909090909,70278.27272727272,93361.63636363637,74423.90909090909,,
2.0,70621.8,70265.45,93364.7,74460.85,,
2.1,70578.34615384616,70239.15384615384,93363.19230769231,74435.38461538461,,
2.2,70571.38095238095,70234.38095238095,93348.61904761905,74443.19047619047,,
2.3000000000000003,70563.35,70179.85,93368.65,74458.95,,
2.4000000000000004,70525.52631578947,70168.8947368421,93352.63157894737,74443.1052631579,,
2.5,70570.2,70235.8,93330.6,74426.2,,
2.6,70583.71428571429,70219.07142857143,93395.71428571429,74480.92857142857,,
2.7,70567.36842105263,70212.68421052632,93440.15789473684,74507.0,,
2.8000000000000003,70597.18181818182,70229.13636363637,93423.86363636363,74483.63636363637,,
2.9000000000000004,70592.04,70233.96,93383.4,74480.92,,
3.0,70598.0,70251.8,93301.2,74426.4,,
3.1,70609.75,70258.25,93341.5,74438.0,,
3.2,70592.09523809524,70244.38095238095,93353.61904761905,74454.80952380953,,
3.3000000000000003,70586.0,70259.6,93375.0,74470.2,,
3.4000000000000004,70594.0,70288.0,93358.35714285714,74430.5,,
3.5,70668.1052631579,70335.94736842105,93369.0,74457.0,,
3.6,70688.36842105263,70371.78947368421,93390.63157894737,74466.68421052632,,
3.7,70661.0,70345.8,93283.2,74423.0,,
3.8000000000000003,70626.47368421052,70315.15789473684,93239.21052631579,74383.47368421052,,
3.9000000000000004,70599.73684210527,70283.8947368421,93293.78947368421,74429.42105263157,,
4.0,70550.75,70254.75,93315.5,74454.25,,
4.1000000000000005,70595.0,70262.94736842105,93311.0,74391.73684210527,,
4.2,70575.0,70237.0,93345.85714285714,74422.28571428571,,
4.3,70552.90909090909,70218.0,93356.86363636363,74442.72727272728,,
4.4,70580.8,70226.4,93230.1,74377.1,,
4.5,70609.30769230769,70261.30769230769,93233.07692307692,74371.61538461539,,
4.6000000000000005,70621.31818181818,70293.22727272728,93268.31818181818,74395.0,,
4.7,70616.9,70259.9,93295.1,74432.0,,
4.800000000000001,70595.8,70265.9,93284.8,74407.1,,
4.9,70599.9,70266.25,93325.0,74440.0,,
5.0,70595.0,70266.0,93372.8,74476.2,,
5.1000000000000005,70618.2,70273.9,93364.5,74453.6,,
5.2,70654.05,70331.7,93217.7,74362.35,,
5.300000000000001,70599.74074074074,70288.0,93240.03703703704,74398.37037037036,,
5.4,70639.35,70320.65,93215.85,74390.35,,
5.5,70630.09090909091,70312.09090909091,93262.81818181818,74420.18181818182,,
5.6000000000000005,70584.90909090909,70259.18181818182,93291.0,74438.09090909091,,
5.7,70583.6,70273.5,93265.95,74420.65,,
5.800000000000001,70573.0,70263.0,93303.93333333333,74427.6,,
5.9,70565.0,70264.72727272728,93342.90909090909,74454.81818181818,,
6.0,70541.2,70217.15,93353.0,74476.6,,
6.1000000000000005,70608.32,70276.48,93202.92,74407.32,,
6.2,70604.2,70287.0,93244.8,74417.2,,
6.300000000000001,70611.15,70290.85,93298.0,74470.1,,
6.4,70634.1052631579,70325.84210526316,93278.73684210527,74448.84210526316,,
6.5,70633.4,70321.8,93259.8,74424.4,,
6.6000000000000005,70621.0,70303.0,93318.0,74470.58333333333,,
6.7,70577.6,70232.4,93344.2,74476.8,,
6.800000000000001,70560.31578947368,70215.73684210527,93303.15789473684,74420.78947368421,,
6.9,70608.88,70318.36,93322.64,74432.32,,
7.0,70663.8,70367.4,93265.4,74445.6,,
7.1000000000000005,70685.68421052632,70393.63157894737,93199.15789473684,74387.94736842105,,
7.2,70674.65,70366.15,93210.1,74404.05,,
7.300000000000001,70649.0,70351.71428571429,93251.28571428571,74424.71428571429,,
7.4,70670.0,70413.0,93260.4,74435.6,,
7.5,70667.85,70406.65,93265.65,74397.3,,
7.6000000000000005,70668.5,70421.5,93305.0,74428.0,,
7.7,70641.85714285714,70368.42857142857,93363.85714285714,74465.71428571429,,
7.800000000000001,70629.05,70374.95,93298.9,74428.6,,
7.9,70663.85,70422.0,93270.9,74440.05,,
8.0,70716.65,70455.1,93234.15,74416.75,,
8.1,70718.0,70465.0,93186.0,74381.0,,
8.200000000000001,70718.2,70463.93333333333,93268.13333333333,74413.93333333333,,
8.3,70700.15,70451.45,93284.7,74430.0,,
8.4,70706.5,70464.5,93236.0,74390.0,,
8.5,70714.84615384616,70472.76923076923,93263.38461538461,74405.61538461539,,
8.6,70722.0,70514.5,93332.0,74446.0,,
8.700000000000001,70727.0,70549.5,93320.5,74437.0,,
8.8,70750.0,70549.0,93246.63157894737,74383.1052631579,,
8.9,70733.90476190476,70534.57142857143,93252.47619047618,74406.80952380953,,
9.0,70765.0,70544.0,93252.28571428571,74394.71428571429,,
9.1,70747.25,70510.5,93230.9,74366.7,,
9.200000000000001,70725.52631578948,70509.78947368421,93281.78947368421,74405.78947368421,,
9.3,70743.57142857143,70514.78571428571,93345.78571428571,74460.14285714286,,
9.4,70756.8,70486.45,93310.55,74424.15,,
9.5,70762.2,70505.6,93329.6,74432.6,,
9.600000000000001,70742.45454545454,70503.72727272728,93352.81818181818,74444.18181818182,,
9.700000000000001,70771.45,70556.35,93299.4,74436.0,,
9.8,70771.2,70536.0,93258.4,74405.4,,
9.9,70731.2,70484.2,93255.2,74411.8,,
10.0,70740.85,70505.65,93278.05,74433.05,,
10.100000000000001,70766.24,70556.76,93245.64,74413.68,,
10.200000000000001,70732.1052631579,70509.21052631579,93291.0,74424.6842105263,,
10.3,70690.2,70503.95,93344.75,74452.0,,
10.4,70706.0,70513.4,93316.4,74455.6,,
10.5,70737.36842105263,70559.78947368421,93346.21052631579,74456.94736842105,,
10.600000000000001,70747.42857142857,70591.0,93263.0,74395.14285714286,,
10.700000000000001,70808.31578947368,70637.94736842105,93204.21052631579,74380.05263157895,,
10.8,70824.42857142857,70615.61904761905,93259.57142857142,74424.71428571429,,
10.9,70824.53846153847,70625.76923076923,93247.15384615384,74435.07692307692,,
11.0,70785.75,70584.5,93217.7,74376.35,,
11.100000000000001,70760.81818181818,70487.45454545454,93317.81818181818,74459.63636363637,,
11.200000000000001,70759.4,70522.2,93313.2,74437.59999999999,,
11.3,70788.35,70581.9,93243.7,74401.15,,
11.4,70777.2,70576.93333333333,93319.33333333333,74424.6,,
11.5,70683.81818181818,70453.81818181818,93345.18181818182,74461.90909090909,,
11.600000000000001,70711.5,70518.55,93219.15000000001,74389.55,,
11.700000000000001,70795.16,70593.12,93190.6,74366.08,,
11.8,70779.33333333334,70605.33333333334,93244.0,74408.66666666667,,
11.9,70755.1,70529.65,93254.75,74414.1,,
12.0,70789.84210526316,70640.31578947368,93247.52631578948,74402.63157894737,,
12.100000000000001,70725.2,70545.7,93272.59999999999,74417.59999999999,,
12.200000000000001,70793.57142857143,70640.14285714286,93295.5,74424.78571428572,,
12.3,70745.21052631579,70580.21052631579,93307.8947368421,74430.15789473684,,
12.4,70791.21052631579,70606.1052631579,93304.63157894737,74408.8947368421,,
12.5,70775.4,70577.0,93306.8,74420.6,,
12.600000000000001,70779.3,70567.1,93256.8,74422.2,,
12.700000000000001,70771.73684210527,70547.26315789473,93208.15789473684,74377.63157894737,,
12.8,70771.75,70517.75,93239.5,74385.75,,
12.9,70757.14285714286,70496.28571428571,93272.85714285714,74432.71428571429,,
13.0,70765.0,70526.57692307692,93264.26923076923,74413.42307692308,,
13.100000000000001,70760.71428571429,70552.42857142857,93286.0,74409.71428571429,,
13.200000000000001,70738.21052631579,70534.73684210527,93298.52631578948,74418.94736842105,,
